Video ID,Comment,Sentiment Score
e9p9_GrPqAY,"🔥THE GOSPEL OF THE WORD OF ALMIGHTY GOD &quot;the last age brought by Christ to purify man with His Word&quot;<br><br>Almighty God said<br>       The ENTIRENESS of My PLAN of GOVERNMENT, a plan that COVERS SIX THOUSAND YEARS, CONSISTS OF THREE PHASES, or THREE ages: the AGE of ORDER in the BEGINNING; the AGE of GRACE (also called the Age of Redemption); and the AGE OF THE KINGDOM in LAST DAYS. 🔴🙏<br>My WORK in these THREE ages is DIFFERENT IN CONTENT ACCORDING TO THE NATURE OF EACH age, BUT AT EACH PERIOD IT CORRESPONDS TO HUMAN NEEDS---or, to be more precise, it is PERFORMED BASED ON THE DECEPTIONS USED of SATAN in My WARFARE AGAINSThere. The PURPOSE of My WORK is to DEFEAT SATAN, to SHOW MY WISDOM and ETERNAL POWER, to EXPOSE ALL THE DECEPTIONS OF SATAN, and THEREFORE TO SAVE THE ENTIRE HUMAN RACE, WHO LIVE UNDER ITS COVERAGE. 🙏🔴<br>This is to SHOW My WISDOM and infinite power while REVEALING the unbearable awfulness of Satan. 🔴<br>Even more, it is to TEACH My CREATIONS to lean BETWEEN GOOD and EVIL, to KNOW that I am the RULER of ALL THINGS, to SEE CLEARLY that SATAN is the ENEMY OF HUMANITY, the LOWEST of the low, the He is BAD, and to SEE, whenthere is DEFINITELY no--absolutely, the DIFFERENCE BETWEEN GOOD and EVIL, TRUTH and LIES, HOLY and DEFECT, and WHAT is GREAT and WHAT is LOW. 🙏🌻<br>IN THIS WAY, ignorant humanity CAN BE MY WITNESS that I AM NOT THE ENDORSEMENT, and ONLY I----the LORD of creation---can SAVE mankind, can GIVE MAN the THINGS that They will ENJOY, and they will KNOWI am the RULER of all things, and SATAN is just ONE of My CREATIONS and LATER RESISTS Me. 🌻<br>My six--thousand--year GOVERNMENT PLAN IS DIVIDED INTO THREE PHASES to ACHIEVE the FOLLOWING RESULTS: to ALLOW My CREATIONS to be My WITNESSES, to KNOW My WILL, to SEE Me the TRUTH. 🙏<br><br>So, DURING THE FIRST PHASE OF WORK in My six--thousand--year REIGN PLAN, I did the WORK of the LAW, which is the WORK by which JEHOVAH LEADS HIS PEOPLE. 🙏<br>THE SECOND PHASE BEGINS THE WORK OF THE AGE OF GRACE IN THE VILLAGES OF JUDEA. JESUS ​​REPRESENTS ALL THE WORKS of the Age of Grace; He became MAN and was CRUCIFIED, and He also inaugurated the Age of Grace. He was CRUCIFIED to FINISH the WORK of REDEMPTION, to END the AGE of LAW and BEGIN the AGE of GRACE, and so He is CALLED the &quot;Supreme--high Ruler&quot;, the &quot;Sin Offering&quot;, the &quot;Redeemer&quot; &quot;. 🙏<br>So Jehovah&#39;s work, even though they are the SAME in PRINCIPLE. Jehovah began the AGE OF LAW, ESTABLISHED the headquarters, that is, the place of ORIGIN, of His WORK on EARTH, and ISSUED the commandments; these are TWO of His FULFILLMENTS, which REPRESENT the AGE of the LAW. 🙏<br>The work that Jesus accomplished in the Age of Grace was not to issue COMMANDMENTS, BUT to FULFILL the COMMANDMENTS, thus ushering in the Age of Grace and ending the Age of Law that lasted for two thousand years. He is the DISCOVERER, who CAME to START the AGE of GRACE, but REDEMPTION is the main part of His work. Therefore His accomplishments also have two parts; the OPENING of a new age, and the completion of the work of redemption by His crucifixion. And He went away. At this point, the Age of Law came to an end and humanity entered the Age of Grace. 🙏<br><br><br>        &quot;The Real History Behind Work in the Age of Redemption&quot;<br>Fulfillment of (Ezekiel 2:9-10) and (Revelation 18:9,13)<br><br>      The &quot;Savior&quot; came already in 1991 like a thief, so He prepared us then to be like those waiting for the return of his Lord so that when he comes and &quot;knocks&quot; we can immediately open the door. He came to &quot;save&quot; us by purifying with His Word the kingdom He brought down to earth with His holy name and His totality engraved on, &quot;THE CHURCH OF ALMIGHTY GOD&quot; 💐 This is the fulfillment of &quot;The Letter to the Church of Philadelphia&quot; (Revelation 3:12)&quot;The one who overcomes I will make a pillar in the temple of my God, and he will not be removed from it forever. I will engrave on him the NAME of my God, and the name of the CITY of my God, the NEW JERUSALEM that will come down from HEAVEN to My God. I will also engrave my NEW NAME on him.&quot; ... And in (Matthew 16:18-19) &quot;And I say to you, you are Peter, and UNDER this rock I will BUILD my CHURCH, and not the power of death will prevail over him. I will give YOU the KEY to the kingdom of heaven: what you forbid on earth you will forbid in heaven and what you allow on earth it will be allowed in heaven.&quot; ... The fulfillment of His return is everything recorded in the great book of Revelation (such as these important ones, The Seals, The Bowls of God&#39;s Wrath, The Millennium, and The New Heavens and New Earth.) This is the beginning of A Thousand Years of Gathering Spirits that have becomeperfect because of His Word, and the beginning of the 144,000 (Revelation 14:3-4) &quot;The Song of the Redeemed&quot;) from the twelve tribes of Israel who faithfully serve the Lamb, the first offerings until the number of 200,000,000 became perfect. (Revelation 6:10-11 and <a href=""https://www.youtube.com/watch?v=e9p9_GrPqAY&amp;t=556"">9:16</a> &quot;The Seals&quot;). ... Because the Lamb in the middle of the THRONE will be their PASTOR .... (Revelation 7:17)💐<br><br>⬇️<br>The recorded prophecy is below! <br>(Exodus 20:1/ <a href=""https://www.youtube.com/watch?v=e9p9_GrPqAY&amp;t=1222"">20:22</a>/ 21:1/ <a href=""https://www.youtube.com/watch?v=e9p9_GrPqAY&amp;t=1272"">21:12</a> ...)<br>&quot;This is the beginning of the Age of Law&quot; the first phase of God&#39;s work the first station. (The book of the Old Testament)<br>--- The Ten Commandments<br>--- The Commandments about altars<br>--- The Slave Law<br>--- Laws about Violence ... <br><br>⬇️<br>(Luke 1:31)<br>&quot;This is the coming of the Age of Grace (also called the Age of Redemption). The second period recorded in the New Testament. <br>&quot;Listen! You will conceive and give birth to a son, and you will call him Jesus. <br>He will be great, and WILL BE CALLED SON OF THE HIGHEST. The Lord God will give him the throne of His father David.&quot;<br>⬇️<br>(Matthew 5:17) The Teaching about the Law<br>&quot;DO NOT THINK THAT I HAVE COME TO AVOID THE LAW AND THE TEACHING OF THE PROPHETS. I HAVE COME, NOT TO AVOID---BUT TO EXPLAIN AND PERFECT THEM.&quot;  ⬅️<br>⬇️<br>(John 19:17) Jesus was crucified",0.9989
e9p9_GrPqAY,"Yea, God was with this family and man.",0.2732
e9p9_GrPqAY,"I can only wish that you and your family, and the animals,  get through this safely.  Canada out!",0.7745
e9p9_GrPqAY,"Things can be replaced, people can&#39;t. Y&#39;all made it through.",0.0
e9p9_GrPqAY,community,0.0
e9p9_GrPqAY,Prayers to y&#39;all from New Mexico. So glad everyone is safe! God Bless.,0.8992
e9p9_GrPqAY,Perdón a Dios 🙏 amén Israel aleluya 💪💯 poderoso Dios,0.0
e9p9_GrPqAY,Thank God you and your family are ok ✌🏽😊,0.9325
e9p9_GrPqAY,"I was not far from you all. Off 60 in Winona, I got very lucky and close to it.",0.4754
e9p9_GrPqAY,"Thank you Lord! 🙌 My heart breaks for your neighbors. Thankfully, they have wonderful neighbors like you, and others, to help them. I would suggest putting your can/glass/heavy items on the bottom shelves. I was worried they might fall or blow (if stuck) on your head.",0.9381
e9p9_GrPqAY,just to think 2025 just started!,0.0
e9p9_GrPqAY,Radar omega is clutch,0.0
e9p9_GrPqAY,"I live in Newnan Georgia and this past Saturday night, western Georgia was under a tornado watch...I was sick with worry, watching my WSB Weather app all night, until 4am, when the watch was cancelled. I&#39;m not prepared to deal with living in a tornado warning, then emergency 😨. I&#39;ve watched videos of the 2011 Joplin and 2013 Moore tornadoes to know that must be one of the most harrowing experiences you could go thru.",-0.9439
e9p9_GrPqAY,"My very best to you, sir! Prayers for  your family and neighbors  from West Virginia  🙏...",0.6989
e9p9_GrPqAY,That thumbnail looks like something from the Wizard of Oz.,0.3612
e9p9_GrPqAY,"Know that this is a punishment from Allah, the Lord of the Worlds, for being happy and content with Trump&#39;s statement. Imagine how terrible it will be when the punishment comes in return for killing Muslims and the oppressed. May Allah still have time to stop doing wrong and supporting the oppressors, otherwise it will be too late.",-0.9403
e9p9_GrPqAY,I Thank God you and your family and animals are ok.,0.5574
e9p9_GrPqAY,"Welcome to Trump Country!<br>You get what you voted for, no government hand outs!",-0.3425
e9p9_GrPqAY,to patriot warrior stop asking for money supplied by blue states From FEMA Ask trumuck for Their money for help tell them you will repay them,0.128
e9p9_GrPqAY,Im sorry to say these storms are getting worst. I pray for all the people that lost there lives. God Christ Yeshua Jesus is trying to tell us something. End times.        St Michael A bondservant and Prayer Warrior for God Christ Jesus Yeshua 2025,-0.296
e9p9_GrPqAY,"Drove through some of the damage yesterday, the scale was insane",-0.7096
e9p9_GrPqAY,Such a good man.,0.4404
e9p9_GrPqAY,Thank you for sharing!  All the love!❤️🙏🏻,0.8774
e9p9_GrPqAY,So glad everyone &amp; the animals are ok. Came across this video by chance &amp; decided to check out you&#39;re channel - you have so much amazing content - i just binge watched the house build &amp; enjoyed it  immensely. liked &amp; subscribed . blessings to you all from the  U.K &lt;3 &lt;3 &lt;3,0.9582
e9p9_GrPqAY,Crazy how God created animals they were built for any environment or can adjust to any environment cold hot etc,0.1779
e9p9_GrPqAY,That was one of THE most genuine tornado videos I have ever seen... and I&#39;ve seen a lot!  Glad ya&#39;ll are safe!,0.7568
e9p9_GrPqAY,Sending prayers out to all of you. ❤️,0.0
e9p9_GrPqAY,Y&#39;all need to build a shelter for your horses if you love them that much and it would upset you that much if they were gone build a shelter for them,0.3818
e9p9_GrPqAY,I guess Mother Nature was P I S S E D that day...,0.0
e9p9_GrPqAY,Great job of keeping everyone safe! Glad your horses and livestock made it through as well. We had some tornadoes in Illinois too.,0.908
e9p9_GrPqAY,True American spirit of self-sufficiency. 😎👍🏼🇺🇸Love that root cellar! ❤️What a great dad who knows how to take care of his family.,0.9336
e9p9_GrPqAY,DJT is playing golf while your family suffers. Hope you didn&#39;t vote for the coward. Glad you guys are okay!,0.4199
e9p9_GrPqAY,Do you have a generator for when power goes out in your shelter?,0.0
e9p9_GrPqAY,THE MOST HIGH GOD is WEAKINING the NATIONS.,0.5869
e9p9_GrPqAY,"Thank God y&#39;all stayed safe and all of your critters stayed safe!! I know how terrified your daughter must have been just worrying about the horses, I was relived right along with her!! Tears of happiness!! You &amp; your family are awesome!! 🙏🙏🤗",0.9296
e9p9_GrPqAY,🙏Creek Ranch,0.0
e9p9_GrPqAY,"We are just next door in Doniphan. <br>Fairdealing and Bluff got the worst of it. <br>We thankfully are in a bottom and out went over the house without touching down. <br>I&#39;m so thankful you&#39;re entire family, including the livestock are okay.",0.6532
e9p9_GrPqAY,Protect the animals. The Furher tells humans to figure it out.😂,0.6705
e9p9_GrPqAY,Sorry for the loss you suffered..you faired well considering..your neighbors not so well it looks like..material things can be replaced thankfully..Thank you for your help getting order under control,-0.0229
e9p9_GrPqAY,Has any kind of fund been established for your neighbor who lost pretty much everything?,0.2263
e9p9_GrPqAY,"Hello, and it&#39;s a pleasure to meet you. Utube recommended your video, and I subscribed.  I can&#39;t believe how bad the weather got, and quickly it came in. I&#39;m happy that your all ok, and that no harm came to your animals. I hope you have a great day 🙂⚘️.",0.9535
qDKjrKw_0pY,Thank you all again for watching all the extra content on this channel! We are back with the Revuelto on the main channel next Sunday! Excited to try and start it 😁😁❤️,0.8881
qDKjrKw_0pY,What a man you are! Doing so well because you&#39;re very kind. Peace out!,0.8956
qDKjrKw_0pY,"No shipping to Saudi Arabia 😢😢 <a href=""https://www.youtube.com/watch?v=qDKjrKw_0pY&amp;t=419"">6:59</a>",-0.8126
qDKjrKw_0pY,The content in the new unit is 10/10🔥,-0.34
qDKjrKw_0pY,helocopters so sketch lol,0.4728
qDKjrKw_0pY,This proves how much this guy is humble. I didn&#39;t wanna ruine the hoddie with the autographe,0.0
qDKjrKw_0pY,Next project. Rebuilding and a crashed helicopter,0.0
qDKjrKw_0pY,It was great to see wheel mania straightening an alloy!<br>It would’ve been good to see what the end result was…,0.807
qDKjrKw_0pY,those ad reads by Tony were freaking hilarious 🤣,0.4767
qDKjrKw_0pY,Go driving with Mr JWW,0.0
qDKjrKw_0pY,I love that old man Tony is the best punch liner!!!,0.8827
qDKjrKw_0pY,boom boom boom,0.0
qDKjrKw_0pY,"You just finished #2, look at toilet paper roll, 1 square left. Nothing for a PPFer",0.0
qDKjrKw_0pY,I guess the E24 project died... Yorkshire is no longuer working on it and never shared more info. Did you sold the car?,-0.7805
qDKjrKw_0pY,The Hover Board is pure genius Mat,0.0
qDKjrKw_0pY,"The wool string Matt, you didn&#39;t mention the wool string the cheapest bit of kit on a helicopter. That&#39;s what I was told when I took a lesson. Amazing experience",0.5859
qDKjrKw_0pY,22k for insurance? this is insane are they crazy?,-0.6662
qDKjrKw_0pY,"I so enjoy your videos MAT and your adventures. Your so inclusive of the team around you and your all pulling together as a team - great to see !. You&#39;ve actually generated and evolved a business here, but what fun your having doing stuff the way you want to and making your own way. I raise my glass to you and lets see more fun and games into 2025 please. Regards Mr T",0.9614
qDKjrKw_0pY,"Ok, the hover board had me in stitches to be fair 🤣",0.6705
qDKjrKw_0pY,Pls rebuild a heli,0.0772
qDKjrKw_0pY,spanish???,0.0
qDKjrKw_0pY,This was totally boring!! 🥱,-0.49
qDKjrKw_0pY,The hoverboard shenanigans are hilarious. And ‘it was 10 o’clock 2 hours ago’.,0.4019
qDKjrKw_0pY,like to see you going outside the box and learning to fly a helicopter. im trying to get back into flight school myself. love your videos man. very entertaining and you already have helped me diag my own car issues. keep up the hard work man,0.8588
qDKjrKw_0pY,"Youve got zlotys in Poland, its 1 to 5 . 1£  is 5 zlotys, so devide all the costs by 5 mate.",0.0
qDKjrKw_0pY,Matt: “I’ve just bought myself…. this crash damaged helicopter”,-0.7206
qDKjrKw_0pY,"<a href=""https://www.youtube.com/watch?v=qDKjrKw_0pY&amp;t=1722"">28:42</a>  blink twice if you’re being held hostage 😂",0.4404
qDKjrKw_0pY,Can I have the s3?,0.0
qDKjrKw_0pY,"the fuss about noise is silly, cars can be slightly quieter and still sound good so just sort the exhaust out and enjoy your car properly. what’s the point of having a track car that you have to lift and short shift the whole time, rather than rev to 9k rpms",0.6124
qDKjrKw_0pY,Top notch content as always!,0.2714
qDKjrKw_0pY,yea i not sure the wheel nut is on there tight enough,-0.2411
qDKjrKw_0pY,Mattyyy how I&#39;ve missed you bro❤😊,0.8402
qDKjrKw_0pY,So so cool to see you lot enjoying yourselves on the race track... I wish I had the guts (and money) to take my S3 on a track but I&#39;m scared of crashing/someone crashing into me! Looking forward to the S3 fix videos!,0.1827
qDKjrKw_0pY,The hoverboard is the most genius thing I’ve ever seen 😂😂😂,0.8271
qDKjrKw_0pY,Not everything sounds better straight piped. I’d rather have fun with slightly quieter exhaust than get kicked off the track all the time. Try a valved system,0.2197
qDKjrKw_0pY,"Always happy to see a new video, however it wasn&#39;t very good sadly and for the first time.",0.5879
qDKjrKw_0pY,I wonder why you went for an Heli license and not plane,0.0
qDKjrKw_0pY,Can’t wait to see repairing an helicopter 🎉🎉,0.6597
qDKjrKw_0pY,&quot;I&#39;ve just picked up a crash damaged apache helicopter at auction...&quot;,-0.6808
qDKjrKw_0pY,Next vid “I bought a crash damaged helicopter” 😂,-0.4019
qDKjrKw_0pY,Mat they use zloty as currency in Poland,0.0
qDKjrKw_0pY,Please,0.3182
qDKjrKw_0pY,Pleas,0.0
qDKjrKw_0pY,Revolut is awesome tbf. Highly recommended.,0.7346
qDKjrKw_0pY,Waiting for aston martin 😢,-0.4767
qDKjrKw_0pY,I miss your green Nissan GTR the new owner have a dream car,0.1027
qDKjrKw_0pY,Be careful when using Revolut they are not a bank and aren&#39;t covered by the UK&#39;s Financial Services Compensation Scheme. Revolut was also named in more reports of fraud in the last financial year than any of the major High Street banks.,-0.5367
qDKjrKw_0pY,"yeah the gtr4 is better and has the record. we feels its becuz the engine is more in the center than at the very rear, like the 3.",0.7832
qDKjrKw_0pY,That hoverboard gone get you in trouble 😂😂😂,0.7184
qDKjrKw_0pY,100% get Liam an R8,0.0
3G5kjStPdP0,Will the 2025 Warriors reach the NBA Finals?,0.0258
3G5kjStPdP0,Great Video! Love Jimmy for all he does,0.8622
3G5kjStPdP0,There are players who abilities and talents go beyond numbers. Jimmy has this weird ability to make teams he play for look better than they acutally are  AND you won&#39;t see it until Jimmy leaves,0.8666
3G5kjStPdP0,The league is extremely lucky the spurs didn&#39;t draft buckets the same yr they got kawhi,0.4754
3G5kjStPdP0,"Its curry ball,dont get it twisted",0.0
3G5kjStPdP0,"Most of this video is utter bullshit. Jimmy B brings solutions, honed over many years. That is why he is confident. That is why he makes others better. <br><br>It is NOT merely a belief. It is experience. <br><br>Just like Léonidas.",0.6378
3G5kjStPdP0,Because human beings aren&#39;t robots and are capable of adjustments. Plus when is the last time Philly has won anything??? So whatever they&#39;re using isnt helping😂,0.8339
3G5kjStPdP0,"Love the knowledge that was dropped on bodybuilding vs Powerlifting form during the Raw Benching clips.<br><br>Think you should do 6 raw workouts a week or instead  do 3 with 2 different workouts in each so that you don’t burnout and more content in each vid.<br><br>&amp; Nice Fit bro, looking Swole 😎",0.91
3G5kjStPdP0,Jimmy is happy he finally found someone who works harder than he does in Curry.,0.5719
3G5kjStPdP0,He should be the coach of USA Olympic 2028 team,0.0
3G5kjStPdP0,More attention is needed to playoffs stats rather than regular season stats. Playoff Jimmy stats are amazing.,0.5859
3G5kjStPdP0,This video is probably the best video about Jimmy buckets at first. I thought he was a cancer in the locker room but hand up being right about his worth and I was wrong. I support Jimmy.,0.714
3G5kjStPdP0,"This will be so ironic. Warriors started the analytics wave with 5 out, 5 players playing D and 4 players shooting 3s. If they win a championship this year, they&#39;ll break their own style/analytics that help them win 4 chips .",0.9187
3G5kjStPdP0,If Jimmy was within a MMORPG he would be a Bard. He buffs the entire team he is in.,0.0
3G5kjStPdP0,he got the “Dawg Factor” from Joakim Noah when he was on the Bulls.  They always got on him in practice and games,0.0
3G5kjStPdP0,"These grandiose claims “jimmy butler just exposed the NBA” , how about the truth ? The NBA just exposed its self stop 🛑 making it seem like he’s done something great because what you just stated is basically every NBA player who was a superstar is aging and now he’s finally figured out just like LeBron did with his character as leader or all time facilitating ball handler who has to have the ball in his hands to now he’s takin  a more measured by playing efficiency and it’s nothing new ! He’s a boarder line superstar status and he’s also wants more money and to get to his goal he’s playing incredibly well and smarter than say he would’ve played for Miami ! Plus Riley punked him and he’s trying to changed the narrative",0.9607
3G5kjStPdP0,That’s Curry’s theory of the 3.,0.0
3G5kjStPdP0,The NBA has lost its soul,-0.3182
3G5kjStPdP0,I wipe my ass with the paper analytics provides!,-0.5848
3G5kjStPdP0,"Jimmy continues to be similar with how Kobe was with the Lakers - pushing the buttons to get them to performed at their best, showing them basketball high level IQ that analytics don&#39;t have a response to. He does feel like more Iguodala to this team - the glue that led them to 4 finals.",0.7717
3G5kjStPdP0,How many chips does he have😂🤣😂,0.8402
3G5kjStPdP0,Sheldon Cooper should be blamed for this analytics start.,-0.4767
3G5kjStPdP0,Floor general on hall of fame,0.4404
3G5kjStPdP0,Morey desyroyed the game!,0.0
3G5kjStPdP0,The truth is nba is rigged don’t waste your time guys,-0.4588
3G5kjStPdP0,When you&#39;re teammates with steph curry you don&#39;t have to score 40 points a game.  He&#39;s got that covered,0.0
3G5kjStPdP0,Love this video. &quot;The fire inside.&quot;,0.4215
3G5kjStPdP0,Chicago bulls made a very very big mistake for getting rid of jimmy butler shit on you jerry rendorf,-0.7609
3G5kjStPdP0,"Math is rarely wrong, just saying… eventually the curve will event out",0.3724
3G5kjStPdP0,Morley Ball. LOL. How well have 76ers done.,0.6841
3G5kjStPdP0,This video is also incrediable🎉,0.4019
3G5kjStPdP0,"Start at <a href=""https://www.youtube.com/watch?v=3G5kjStPdP0&amp;t=350"">5:50</a>, you won&#39;t miss anything relevant, afterwards it gets very good :)",0.707
3G5kjStPdP0,Role player? Bro is a touch under 50-40-90 on 20ppg which has been done 7 times in NBA HISTORY. Tell me you don’t know ball or at least think your audience is stupid😂,-0.128
3G5kjStPdP0,Analytics drives every professional sport. This is NOT NEW information.,0.0
3G5kjStPdP0,"Numbers don&#39;t measure heart. Thank you, sir!",0.7901
3G5kjStPdP0,Andrew Wiggins over me?!,0.0
3G5kjStPdP0,Excellent vid! 👍,0.6114
3G5kjStPdP0,Don’t forget that he bathed Rachel Nichols too. lol legend,0.2263
3G5kjStPdP0,Man your on point on this one,0.0
3G5kjStPdP0,"In the first minute, the diagram: &quot;This shot (past the arc) is worth 1.5 times more than a shot inside the arc.&quot; This is the problem!!! It isn&#39;t based on merit. The &#39;old fashioned&#39; 3 is MUCH MORE DIFFICULT than chucking from beyond the arc.<br><br>Beyond the arc should be worth 2.5 points. 4 of those = 10, NOT  12! This change would make a big difference to the game, and it would be MUCH MORE CREATIVE and INTERESTING. What about getting fouled? (If you miss,) you only get 2 shots, no matter where you took the shot. Simple. THEN, the (old fashioned) 3 would be worth a half point MORE than the (beyond the arc) 2.5! As it should be, based on degree of difficulty and merit. Of course, you COULD hit a 2.5, get fouled, and make the free throw for 3.5 points... That is fair. Making a tougher shot while being fouled should yield a slight bit more.<br><br>NBA, please make this change. Instead of the trey, it becomes &#39;the point 5&#39;. Then basketball will get interesting again.",0.9661
3G5kjStPdP0,when they start losing watch what a cancer he will become to the team this is called the honey moon stage wait till the playoffs start and things get tough then come back to this video as a Heat fan I was more then happy to see him leave and glad we are in the stage we are in so riley can realize that we need to do something else then g league it up every year,0.1477
3G5kjStPdP0,I’ve been a heat fan since thunder dan pj brown mashburn… days after how jimmy was treated… when he left so did i… warrior fan now 🎉🎉🎉,0.8934
3G5kjStPdP0,He is consistent at losing as a GM .,-0.3818
3G5kjStPdP0,Dude 😎 is a great player 😇,0.8779
3G5kjStPdP0,Miami almost won the NBA Championship with a bum team - only because of Jimmy Butler.,0.7436
3G5kjStPdP0,The numbers are not lying. This is dumb.,-0.1341
3G5kjStPdP0,Pat Riley forgot that Jimmy Butler pulled the Miami Heat from the gutter.  The Heat lost their soul with Jimmy leaving.,-0.3182
3G5kjStPdP0,Giannas has been a top 3 player for almost a decade and you want to say it’s Jimmy Butler is the non-3 point shooter breaking the game,0.2732
3G5kjStPdP0,The Curious Case of Jimmy Butler,0.3182
3G5kjStPdP0,"As someone with some educational background in data analytics and a certificate in data analytics and data analytical programming, the numbers never lie. However, the stories we translate from them can, because all of that is up to human interpretation. There is always some new statistic, some new metric, or something quantitative and qualitative we can derive to find value. I have not deep dived the analytics of basketball, but this video showcased some causation and correlation on data that ties Jimmy Butler being a team with enhanced performance.<br><br>The issue with analytics in sports will always be that some of these values are understated, people interpret things wrong, and there is no set value for every analytic that applies the exact same way to every organization, team, 5-man squad or rotation, player, or even game or possession. Data analytics and science, like analysis based on understanding of basketball, has so much nuisance that it requires constant evaluation.<br><br>Organizations that constantly look at data analytics and understanding of fundamentals of basketball and constantly analyze it with the skills, expertise and history in them are paramount, but secretly just as paramount is constantly expanding yourself and looking for constant growth and viewpoints that are different from your own. In the end, it is all truly not unlike anything in learning, business or personal growth.",0.864
uLjGazIxjEA,"Thank you to everyone who requested the review on dash cams! I thought that all dash cams would really disappoint, but I was wrong! Here’s the list of dash cams, and there’s more information in the video description. Fortunately, there are some good options available. Please keep suggesting video ideas, and thank you for all of the support! Best regards, Todd<br>VIOFO: <a href=""https://amzn.to/4bL620V"">https://amzn.to/4bL620V</a><br>REDTIGER: <a href=""https://amzn.to/3FiJgS7"">https://amzn.to/3FiJgS7</a><br>COOLCRAZY: <a href=""https://amzn.to/3XL04r0"">https://amzn.to/3XL04r0</a><br>Wolfbox: <a href=""https://amzn.to/3R0ikcb"">https://amzn.to/3R0ikcb</a><br>ROVE R2: <a href=""https://amzn.to/4hs11vm"">https://amzn.to/4hs11vm</a><br>PRUVEEO: <a href=""https://amzn.to/41YEqSK"">https://amzn.to/41YEqSK</a><br>ARIFAYZ: <a href=""https://amzn.to/3Fxencs"">https://amzn.to/3Fxencs</a><br>OVAMAN: <a href=""https://amzn.to/3DwJPqS"">https://amzn.to/3DwJPqS</a><br>V300: <a href=""https://amzn.to/3FiJAQP"">https://amzn.to/3FiJAQP</a><br>Miden: <a href=""https://amzn.to/41K3NX2"">https://amzn.to/41K3NX2</a><br>E-YEEGER: <a href=""https://amzn.to/3FpHj6j"">https://amzn.to/3FpHj6j</a>",0.9507
uLjGazIxjEA,👇CoolCrazy gang,0.0
uLjGazIxjEA,Would have been nice to see some of the higher priced Dash cams.,0.4215
uLjGazIxjEA,"The vast majority of dash cams I believe are using the same generic image sensor and image processor, which explains why so many of them look virtually identical bar some differences in colour grading. Ashley Neal has affiliate links for Viofo cameras, which he started recommending after doing similar tests and seeing the night and day difference",0.0
uLjGazIxjEA,"It&#39;s worth noting that some dashcams have a terrible user experience and buggy software which randomly loses video clips. Those aren&#39;t really tested in this video. Good effort, though!",-0.2244
uLjGazIxjEA,"Viofo may be the best image quality, but they are very unreliable. I&#39;ve owned four of them... all eventually gave out",0.3818
uLjGazIxjEA,"Dude, you are crazy good at what you do. I wish I was your neighbor.",0.4939
uLjGazIxjEA,Viofo has been the go to for almost a decade. The only camera you should consider unless you like wasting money.,-0.0516
uLjGazIxjEA,Awesome job bro,0.6249
uLjGazIxjEA,I have a Garmin,0.0
uLjGazIxjEA,"Volume at 30%, but thanks for the video!<br>These are the ugliest dashcams I ever seen. Nonamr brands with subb par quality. I won&#39;t even mention these if someone would ask for it.",-0.3903
uLjGazIxjEA,"Hey PF, since you’re working on cameras, can you do endoscopes/inspection cameras? Thanks!",0.4926
uLjGazIxjEA,Amazon recommends a new model (mini 2) of the V3 you tested. Would you recommend or is the v3 still better?,0.7906
uLjGazIxjEA,"I appreciate the reviews, but to not include Garmin or Rexing, two of the most popular dashcams, was a missed opportunity.   The Garmin 67W consistently ranks as the best in multiple other tests.  The Rexing V1P consistently ranks as the best budget.   I bought the Rexing after constantly seeing it on Youtube dashcam crash videos (the dashcam maker is usually noted next to the date and time in the video) and seeing how clear the videos were compared to others.",0.9654
uLjGazIxjEA,"I have a Thinkware Dashcam, should check that one out too!",0.0
uLjGazIxjEA,"@LinusTechTips called most cameras junk, he has a great video that compliments this video.",0.7783
uLjGazIxjEA,Project Farm is the only reviewer you can trust on YT!!!! Thanks again!!!,0.811
uLjGazIxjEA,I just wanted to see his windsheild with all those dashcams at the same time :/,-0.34
uLjGazIxjEA,This was great. I&#39;d love to see a round 2 that gets some even more expensive cameras like Blackvue and competitors in the $300 range.,0.9014
uLjGazIxjEA,"Thank you so much for these reviews; they were very helpful now that I am in the market for an affordable, decent dash cam.",0.6801
uLjGazIxjEA,The video we didn&#39;t know we needed. Thanks,0.4404
uLjGazIxjEA,VIOFO made me proud. LOL I own the V3 4K version from watching another reviewer last year. Although I never actually check any of the footage it&#39;s nice to know it&#39;s there just in case.,0.8567
uLjGazIxjEA,70mai dashcams are really good too,0.4927
uLjGazIxjEA,"Very helpful video. My gosh the time it must have taken to produce it! Well done.<br>VIOFO Dash Cam A119 Mini 2, capacitor retail at $138.99 has a $25.00 discount until March 25 2025 from Amazon. Not the exact unit featured but maybe a bit better.",0.7957
uLjGazIxjEA,I have been looking at dash cams for a year. There seemed to be NO quality testing...until now. THANK YOU FOR HELPING ME MAKE A DECISION!,0.5461
uLjGazIxjEA,"I was hoping this video would have some of the more expensive “named brand” dash cams, but I get that would be quite expensive.",0.2263
uLjGazIxjEA,"I hâte AI voiceovers. But dang, dude has a voice made for silent films.",0.0
uLjGazIxjEA,Is it anyone with no cord ?,-0.296
uLjGazIxjEA,First time Viewer..<br><br>Converted Subscriber..,0.0
uLjGazIxjEA,I use the Rexing dashcam and it seems ok but now that you did a review on some dashcams this is very helpful. I will now look into different dashcams. Thanks Project Farm.,0.8621
uLjGazIxjEA,This is probably the best multi-product review video I have ever seen. Great job!,0.8622
